file_id,file_datetime,GC Method,id1,Analysis,Method,H3 Factor,Depth_cm,FileName,CoreName,DepthRange,compound,peak_info,peak_nr,rt_start,rt,rt_end,amp2,amp3,bgrd2_start,bgrd3_start,bgrd2_end,bgrd3_end,area2,area3,r3/2,rd3/2,d3/2,d2H,at2H
22044_Acquisition-0114.cf,1/13/2011 11:43,New\H2\30m250micron\FAME_STD_250.6890,22044,8707,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C31,C31 (950),14,944.1699829,950.0499878,959.2700195,0.573992199,0.141358132,0.280790268,0.180804372,0.280790268,0.180804372,2.13255588,0.50690031,0.237696144,129.7318107,-185.7921164,-185.7921164,0.01267968
22044_Acquisition-0114.cf,1/13/2011 11:43,New\H2\30m250micron\FAME_STD_250.6890,22044,8707,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C33,C33 (1050??),NA,NA,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22044_Acquisition-0114.cf,1/13/2011 11:43,New\H2\30m250micron\FAME_STD_250.6890,22044,8707,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (1129),15,1125.579956,1129.150024,1151.060059,4.647407622,1.077359488,0.201368191,0.16212542,0.201368191,0.16212542,89.02353413,18.71272144,0.210199714,-0.08153389,-279.3497622,-279.3497622,0.011222868
22044_Acquisition-0114.cf,1/13/2011 11:43,New\H2\30m250micron\FAME_STD_250.6890,22044,8707,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (1169),16,1166.26001,1169.310059,1190.699951,4.645202374,1.079214308,0.202106732,0.162282929,0.202106732,0.162282929,88.70665812,18.64398161,0.210175673,0,-279.291,-279.291,0.011223783
22044_Acquisition-0114.cf,1/13/2011 11:43,New\H2\30m250micron\FAME_STD_250.6890,22044,8707,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (1209),17,1205.890015,1209.199951,1232.900024,4.652016023,1.077947413,0.202081267,0.162488095,0.202081267,0.162488095,89.12779136,18.73032748,0.21015137,-0.115632872,-279.3743377,-279.3743377,0.011222485
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (209.2),1,205.1600037,209.25,232.4499969,4.642328236,1.082342189,0.202339662,0.163408058,0.202339662,0.163408058,89.00804497,18.78661213,0.211066451,-0.175189338,-279.4172605,-279.4172605,0.011221817
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (249.1),2,244.5399933,249.1499939,271.8399963,4.654504768,1.084165198,0.203339534,0.162988939,0.203339534,0.162988939,89.26700751,18.8445718,0.211103434,0,-279.291,-279.291,0.011223783
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (289.1),3,285.2399902,289.0700073,312.519989,4.651985489,1.08320944,0.203168658,0.163857812,0.203168658,0.163857812,89.07714962,18.79929107,0.211045045,-0.072531521,-279.3432741,-279.3432741,0.011222969
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C17,C17 (438.4),4,434.269989,438.3599854,448.8599854,0.831711785,0.211671805,0.21941216,0.16625373,0.21941216,0.16625373,2.622512497,0.633632488,0.241612762,145.6312256,-174.333265,-174.333265,0.012858106
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C19,C19 (502.8),5,498.75,502.8399963,509.2399902,0.637796895,0.166455026,0.237882807,0.170820973,0.237882807,0.170820973,1.949379979,0.48937136,0.251039492,190.7218813,-141.8360236,-141.8360236,0.013364118
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C21,C21 (572.7),6,566.3200073,572.7399902,580.1799927,0.31565236,0.081158899,0.223968687,0.167860991,0.223968687,0.167860991,1.12013359,0.270140394,0.241168015,144.3092544,-175.2860215,-175.2860215,0.012843271
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C22,C22 (610??),NA,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C23,C23 (647.5),7,639.5900269,647.539978,660.3699951,0.974795645,0.23835141,0.220860206,0.166181575,0.220860206,0.166181575,3.332270865,0.79593407,0.238856354,133.7749871,-182.8781629,-182.8781629,0.012725053
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C24,C24 (684.8),8,677.6199951,684.8099976,698.1699829,0.213744751,0.054795262,0.226059513,0.166879686,0.226059513,0.166879686,0.787653918,0.195761235,0.248537119,179.9517593,-149.5981475,-149.5981475,0.013243255
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C25,C25 (723.8),9,718.2299805,723.8400269,729.9699707,1.460830193,0.351286384,0.241587311,0.171337357,0.241587311,0.171337357,5.138241545,1.213571713,0.236184248,121.5296875,-191.7034605,-191.7034605,0.012587634
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C26,C26 (760.3),10,755.9299927,760.2800293,768.75,0.268896237,0.068522914,0.245870328,0.172596185,0.245870328,0.172596185,0.919366617,0.219930598,0.239219691,136.1557631,-181.1623161,-181.1623161,0.012751771
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C27,C27 (798.8),11,792.9099731,798.7600098,810.7999878,1.444692035,0.35374129,0.271526863,0.178379826,0.271526863,0.178379826,5.160051223,1.24079698,0.240462144,142.2819839,-176.7470937,-176.7470937,0.01282052
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C28,C28 (833.9),12,829.8099976,833.9099731,843.6599731,0.239614832,0.060244105,0.282069982,0.180809421,0.282069982,0.180809421,0.760024002,0.18137411,0.238642608,133.8428412,-182.8292597,-182.8292597,0.012725815
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C29,C29 (871.3),13,865.7399902,871.3400269,884.1500244,1.34414028,0.32889848,0.298514445,0.184747919,0.298514445,0.184747919,4.721023039,1.128378102,0.239011353,135.8128066,-181.409488,-181.409488,0.012747922
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C30,C30 (909??),NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C31,C31 (950.1),14,944.210022,950.0900269,959.3200073,0.578281728,0.140096192,0.280429847,0.180084008,0.280429847,0.180084008,2.114966717,0.509658369,0.240977016,145.6165538,-174.3438392,-174.3438392,0.012857941
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,C33,C33 (1050??),NA,NA,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (1129),15,1125.160034,1129.23999,1151.670044,4.656745464,1.079754944,0.20160132,0.162161849,0.20160132,0.162161849,89.24652567,18.7592578,0.210195945,0.201121529,-279.1460499,-279.1460499,0.01122604
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (1169),16,1165.560059,1169.130005,1192.319946,4.661588938,1.082366375,0.202257739,0.162056653,0.202257739,0.162056653,89.26742707,18.75603542,0.210110631,0,-279.291,-279.291,0.011223783
22044_Acquisition-0115.cf,1/13/2011 12:21,New\H2\30m250micron\FAME_STD_250.6890,22044,8708,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,,1B2H2,,H2,H2 (1209),17,1205.689941,1209.26001,1232.969971,4.663680886,1.081221507,0.202219583,0.162284332,0.202219583,0.162284332,89.35254899,18.77020663,0.210069067,-0.197817548,-279.4335689,-279.4335689,0.011221563
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (209.2),1,205.6000061,209.1699982,232.8800049,4.539898175,1.065856104,0.201230661,0.164300448,0.201230661,0.164300448,87.03015833,18.59260234,0.213634017,-0.239549596,-279.4636456,-279.4636456,0.011221094
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (249.1),2,243.4400024,249.0800018,272.2799988,4.543144568,1.067706957,0.201832127,0.163896612,0.201832127,0.163896612,87.2344078,18.64070235,0.213685205,0,-279.291,-279.291,0.011223783
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (289.2),3,284.3900146,289.25,311.6799927,4.532077832,1.064074814,0.202095435,0.163407426,0.202095435,0.163407426,87.13712215,18.61747612,0.21365723,-0.008707443,-279.2972755,-279.2972755,0.011223685
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (373.4),4,362.0799866,373.3900146,376.4599915,0.247716948,0.06596676,0.199039358,0.163272693,0.199039358,0.163272693,1.067320974,0.267971233,0.251069022,175.392617,-152.8839624,-152.8839624,0.013192092
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (379),5,376.4599915,379.019989,387.7200012,0.252908695,0.067008131,0.309978914,0.189701152,0.309978914,0.189701152,1.885613772,0.481157311,0.255172781,194.6250512,-139.022974,-139.022974,0.013407919
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (421.8),6,418.7200012,421.7900085,424.8500061,0.253416993,0.067708666,0.320127591,0.191052019,0.320127591,0.191052019,0.920245311,0.235207734,0.255592428,196.7454725,-137.4947673,-137.4947673,0.013431715
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C17,C17 (439.4),7,435.3299866,439.3999939,449.0799866,1.383958382,0.359948996,0.380565556,0.207491569,0.380565556,0.207491569,4.977382851,1.257386654,0.25262004,182.8914398,-147.4794933,-147.4794933,0.013276244
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (470.5),8,465.6799927,470.5400085,476.1600037,0.394808971,0.105391555,0.383150898,0.207540993,0.383150898,0.207540993,1.160611439,0.297691866,0.256495719,201.153145,-134.3181181,-134.3181181,0.013481178
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (495.3),9,492.2900085,495.3399963,499.9299927,0.48447218,0.121074637,0.464140533,0.227679707,0.464140533,0.227679707,1.91820166,0.465532229,0.242692016,136.5970985,-180.8442418,-180.8442418,0.012756723
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C19,C19 (504.2),10,499.9299927,504.2399902,512.8699951,1.675688252,0.446417167,0.466600025,0.228470201,0.466600025,0.228470201,7.579055994,1.938104055,0.255718398,197.6358734,-136.8530473,-136.8530473,0.013441707
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (522.3),11,519.0100098,522.3200073,530.9899902,0.258943818,0.06985926,0.434441854,0.219726407,0.434441854,0.219726407,1.351353693,0.360227752,0.266568074,248.5181636,-100.1817228,-100.1817228,0.014012706
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (560.4),12,549.6300049,560.3599854,567.75,0.359617592,0.096411083,0.352423756,0.19978144,0.352423756,0.19978144,2.653788255,0.687666378,0.259126318,213.8039902,-125.20054,-125.20054,0.013623145
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C21,C21 (574.4),13,567.75,574.3599854,583.7600098,1.371502977,0.347107306,0.468987291,0.228266926,0.468987291,0.228266926,8.319481984,2.080406732,0.250064455,171.4062007,-155.7570085,-155.7570085,0.013147356
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C22,C22 (610.6),14,604.9699707,610.5800171,616.960022,0.54340527,0.140872595,0.417236238,0.217415492,0.417236238,0.217415492,1.745351312,0.432856389,0.248005307,161.8884557,-162.616533,-162.616533,0.013040547
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (631),15,622.5900269,631.0300293,641.5100098,0.234568952,0.062590444,0.366886218,0.204394419,0.366886218,0.204394419,1.392988709,0.364863949,0.261928863,227.1958304,-115.5489203,-115.5489203,0.013773428
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C23,C23 (651.1),16,641.5100098,651.1400146,664.3599854,4.030719483,1.013344871,0.401829037,0.213058961,0.401829037,0.213058961,21.09137482,5.143030061,0.243845179,142.5396735,-176.5613745,-176.5613745,0.012823412
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C24,C24 (687.3),17,679.4099731,687.2999878,693.4000244,1.399270432,0.358006103,0.476278872,0.233649335,0.476278872,0.233649335,5.34405004,1.332358618,0.249316269,168.3032245,-157.9933514,-157.9933514,0.013112534
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C25,C25 (729.3),18,718.9099731,729.2600098,734.2999878,5.677455413,1.448036646,0.523469183,0.244843116,0.523469183,0.244843116,32.35502237,7.881157131,0.243583733,141.5863249,-177.2484613,-177.2484613,0.012812713
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (737.6),19,734.2999878,737.5900269,741.1400146,1.218203651,0.288592875,0.869640069,0.327524999,0.869640069,0.327524999,4.782378808,1.117741442,0.233720809,95.39027001,-210.5423739,-210.5423739,0.012294291
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (743.4),20,741.1400146,743.4199829,751.7999878,0.422332703,0.109743965,0.768408443,0.299742325,0.768408443,0.299742325,2.683419869,0.67218881,0.250497068,174.0372072,-153.8608184,-153.8608184,0.013176881
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C26,C26 (763.7),21,755.6199951,763.7299805,776.6799927,1.485448132,0.380583394,0.63745273,0.27438482,0.63745273,0.27438482,7.10060849,1.79457833,0.252735851,184.6033109,-146.2457324,-146.2457324,0.013295455
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C27,C27 (804.8),22,776.6799927,804.7800293,815.9099731,5.571012277,1.455278423,0.627834176,0.271781712,0.627834176,0.271781712,38.25608805,9.511088785,0.248616345,165.4404732,-160.056562,-160.056562,0.013080408
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C28,C28 (838),23,830.6300049,837.9699707,845.8200073,1.28208292,0.326417131,0.820559082,0.324622557,0.820559082,0.324622557,5.653081119,1.404080544,0.248374385,164.4240142,-160.7891332,-160.7891332,0.013069001
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (848.1),24,845.8200073,848.0999756,853.1699829,0.235736578,0.061436711,0.88844825,0.335827564,0.88844825,0.335827564,0.673905372,0.155817534,0.231215747,84.01468962,-218.7408571,-218.7408571,0.012166631
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C29,C29 (878),25,853.1699829,877.9500122,889.3200073,4.959585634,1.297541061,0.795645646,0.316348398,0.795645646,0.316348398,33.7035959,8.379236312,0.248615499,165.6964477,-159.8720789,-159.8720789,0.01308328
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (892.9),26,889.3200073,892.8699951,895.9099731,0.21621003,0.054837859,0.897591062,0.340981471,0.897591062,0.340981471,0.976629882,0.235673319,0.241312828,131.5074932,-184.5123661,-184.5123661,0.012699607
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (899.2),27,895.9099731,899.2000122,907.3099976,0.382046887,0.100830316,0.928975548,0.348480219,0.928975548,0.348480219,2.575249305,0.664069372,0.257866053,209.1483234,-128.555921,-128.555921,0.0135709
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C30,C30 (912.4),28,907.3099976,912.3599854,916.1599731,0.99620269,0.251184238,0.977666182,0.363291661,0.977666182,0.363291661,4.329691474,1.070058647,0.247144318,158.9200054,-164.7559218,-164.7559218,0.013007234
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (917.9),29,916.1599731,917.9299927,932.1300049,0.317206453,0.080578764,1.081386179,0.386903964,1.081386179,0.386903964,1.665295222,0.381144366,0.228874953,73.26872039,-226.4855738,-226.4855738,0.012046036
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C31,C31 (958),30,945.3300171,957.9799805,965.8099976,2.631835558,0.648167837,0.796580239,0.317192775,0.796580239,0.317192775,15.96944174,3.959950109,0.247970479,162.9558123,-161.8472795,-161.8472795,0.013052525
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (967.3),31,965.8099976,967.3300171,973.9199829,0.236212213,0.055126904,1.020553985,0.36886063,1.020553985,0.36886063,1.322876726,0.284032634,0.214708316,6.9884276,-274.2543773,-274.2543773,0.011302211
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (1002),32,998.0300293,1001.830017,1007.409973,0.255240926,0.061847988,0.861248288,0.334813404,0.861248288,0.334813404,0.763766542,0.159833896,0.209270617,-18.41128408,-292.5601781,-292.5601781,0.011017161
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,C33,C33 (1058),33,1047.319946,1058.5,1065.339966,0.681886071,0.162945279,0.627291759,0.27300527,0.627291759,0.27300527,3.903806882,0.978909724,0.250757723,176.3882456,-152.1664039,-152.1664039,0.013203265
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (1129),34,1126.02002,1129.339966,1152.02002,4.56355641,1.070282693,0.201767791,0.164234794,0.201767791,0.164234794,87.36655538,18.60566555,0.212960961,-0.713089215,-279.8049298,-279.8049298,0.01121578
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (1169),35,1165.160034,1169.25,1191.920044,4.567835026,1.069695215,0.201301872,0.163204225,0.201301872,0.163204225,87.40495319,18.62485775,0.213086983,0,-279.291,-279.291,0.011223783
K22049_Acquisition-0098.cf,1/12/2011 21:14,New\H2\30m250micron\FAME_STD_250.6890,K22049,8685,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (1209),36,1205.329956,1209.160034,1232.349976,4.561149308,1.068774592,0.201113606,0.163017884,0.201113606,0.163017884,87.4877337,18.6485166,0.213155785,0.32288592,-279.0582932,-279.0582932,0.011227406
K22049_Acquisition-0099.cf,1/12/2011 21:52,New\H2\30m250micron\FAME_STD_250.6890,K22049,8686,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (209.2),1,205.1100006,209.1900024,231.8800049,4.532887224,1.063977142,0.200424331,0.163402367,0.200424331,0.163402367,86.81498781,18.53057651,0.213449048,-0.513304254,-279.660943,-279.660943,0.011218022
K22049_Acquisition-0099.cf,1/12/2011 21:52,New\H2\30m250micron\FAME_STD_250.6890,K22049,8686,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (249.1),2,245.0299988,249.1199951,271.5499878,4.533202594,1.065037149,0.201121001,0.162836357,0.201121001,0.162836357,86.87406572,18.55270982,0.213558669,0,-279.291,-279.291,0.011223783
K22049_Acquisition-0099.cf,1/12/2011 21:52,New\H2\30m250micron\FAME_STD_250.6890,K22049,8686,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,H2,H2 (289.3),3,286.2200012,289.269989,311.9700012,4.524945207,1.063231536,0.201435505,0.164060808,0.201435505,0.164060808,86.73501695,18.51986369,0.213522339,-0.081019064,-279.3493912,-279.3493912,0.011222874
K22049_Acquisition-0099.cf,1/12/2011 21:52,New\H2\30m250micron\FAME_STD_250.6890,K22049,8686,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (373.4),4,369.5700073,373.4100037,376.2200012,0.263676542,0.070934765,0.269900828,0.181177703,0.269900828,0.181177703,0.977072534,0.253901259,0.259859171,217.1403306,-122.7960095,-122.7960095,0.013660586
K22049_Acquisition-0099.cf,1/12/2011 21:52,New\H2\30m250micron\FAME_STD_250.6890,K22049,8686,New\H2\30m320micron\FAME_C16-C31.met,4.649665634,396,alk22044.csv,1B2H2,44-45,NA,?? (378.8),5,376.2200012,378.7799988,387.7399902,0.254662533,0.069740305,0.340746394,0.197637358,0.340746394,0.197637358,1.885236316,0.48631623,0.257960355,208.2609751,-129.1954409,-129.1954409,0.013560942
